GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,Mean.SVM.Score,Mean.FP.Rate
6518,1,9047005,9181763,651,68,683,2.4752,0.0066584,0.52629136032364,0.215638888888889
80045,1,9113472,9239229,566,62,683,2.1139,0.017263,0.623686710201205,0.138333333333333
9563,1,9244822,9381396,722,96,683,0.72285,0.23489,0.333583616800755,0.338833333333333
80176,1,9285202,9479591,1003,132,683,1.649,0.049574,0.510032011112848,0.204861111111111
84275,1,9549528,9692831,381,48,683,0.35747,0.36037,0.673561862140083,0.118527777777778
199953,1,9598932,9724935,356,40,683,2.0221,0.021581,0.186279804517644,0.418888888888889
5293,1,9661789,9839172,578,63,683,2.0987,0.017923,0.0185684192255971,0.525944444444444
22883,1,9739079,9934550,703,48,683,1.1452,0.12605,0.604491109756887,0.166
56998,1,9858334,10020316,513,67,683,0.34937,0.36341,0.593069448527514,0.158333333333333
84328,1,9932168,10053460,329,47,683,-0.7986,0.78774,0.590115521708979,0.172583333333333
64802,1,9953486,10095556,398,43,683,-1.0317,0.84889,0.333907855952116,0.327333333333333
116362,1,10007255,10126078,335,33,683,-0.84215,0.80015,0.267047455935525,0.374305555555556
10277,1,10043041,10291297,894,39,683,-0.83614,0.79846,0.536142700200658,0.202027777777778
23095,1,10220606,10491664,1144,39,683,-1.2389,0.89231,0.877910659239801,0.106777777777778
5226,1,10408884,10530565,456,40,683,-0.91582,0.82012,0.521886784595318,0.189194444444444
378708,1,10439944,10560239,409,35,683,-0.87165,0.8083,0.334934700953219,0.335472222222222
100526739,1,10440159,10562060,415,37,683,-0.88592,0.81217,-0.396149617455407,0.680805555555556
1325,1,10459776,10562060,336,32,683,-0.71613,0.76305,0.266148837332428,0.387555555555556
1676,1,10470588,10582613,368,29,683,-0.50554,0.69341,0.297781740892714,0.355361111111111
5195,1,10485003,10740815,886,66,683,-0.8844,0.81176,0.392858389473109,0.284055555555556
54897,1,10646661,10906733,865,130,683,-0.69988,0.758,0.291866845686815,0.361583333333333
148345,1,10956530,11092094,501,69,683,-0.97979,0.8364,0.0446247676089516,0.522166666666667
23435,1,11022462,11135549,381,33,683,-1.7798,0.96245,0.887850007085071,0.0845277777777778
10747,1,11036580,11157296,401,30,683,-1.6856,0.95406,0.4645039718762,0.270694444444444
6723,1,11064649,11170091,351,22,683,-1.1319,0.87115,0.843224140231154,0.0625
5394,1,11076675,11209961,397,18,683,-0.89868,0.81559,0.615538747603861,0.188611111111111
2475,1,11116588,11372614,660,20,683,-0.90994,0.81857,-0.337635803241906,0.689944444444444
10218,1,11199346,11306038,261,11,683,-0.76214,0.77701,0.371590174176551,0.300694444444444
29914,1,11283255,11398491,308,28,683,-1.551,0.93955,0.142196986518407,0.446611111111111
57540,1,11489295,11647640,627,46,683,1.9559,0.02524,0.261221980942026,0.394583333333333
26232,1,11657924,11764888,381,58,683,0.47505,0.31738,0.0179931495864053,0.520027777777778
93611,1,11664432,11773384,401,62,683,0.041794,0.48333,0.453119480521832,0.255944444444444
26270,1,11674150,11784411,396,64,683,-0.052596,0.52097,0.254042752935456,0.387555555555556
10459,1,11684537,11801678,405,71,683,0.016373,0.49347,0.605078277533031,0.184083333333333
374946,1,11701781,11830336,411,72,683,0.54375,0.29331,0.291861604099396,0.355861111111111
57085,1,11746142,11860828,452,62,683,-0.51421,0.69645,0.472527199748539,0.233638888888889
284498,1,11773827,11899642,598,33,683,-0.52412,0.6999,0.267201231461584,0.382361111111111
4524,1,11795787,11916160,633,32,683,-0.51351,0.6962,0.286950311699444,0.353972222222222
1185,1,11816153,11953201,781,37,683,-0.77698,0.78141,-0.13629371848933,0.611722222222222
4878,1,11855766,11957840,607,41,683,-1.435,0.92436,0.572554276410617,0.175861111111111
4879,1,11867521,11968992,622,46,683,-1.4912,0.93205,0.323228887733045,0.344138888888889
90231,1,11929645,12036485,532,34,683,-1.0803,0.85999,0.506438078907884,0.202194444444444
5351,1,11944724,12085599,612,40,683,-1.2044,0.88578,0.280496467046206,0.355222222222222
9927,1,11990238,12123572,423,43,683,-1.0589,0.85518,0.61202661145592,0.168444444444444
60672,1,12029299,12142106,332,40,683,-0.48018,0.68445,0.264555091902729,0.374666666666667
943,1,12073434,12254264,586,91,683,0.82515,0.20464,-0.0821137722950976,0.582861111111111
7133,1,12177044,12319279,539,80,683,0.18804,0.42542,0.49568962810804,0.219194444444444
55187,1,12240101,12622099,1242,63,683,0.057796,0.47696,0.610261533290456,0.186416666666667
9249,1,12577939,12727820,733,81,683,0.36363,0.35807,0.54359273263445,0.189944444444444
343066,1,12654566,12777097,468,50,683,-1.0767,0.8592,0.0974295617346082,0.473944444444445
126767,1,12726118,12838726,444,39,683,-0.58208,0.71974,-0.554237155892587,0.759777777777778
93190,1,12756163,12871102,758,43,683,-0.33199,0.63005,0.567363859907476,0.166527777777778
390999,1,12784984,12888049,782,42,683,-0.26177,0.60325,0.702026812063902,0.0853055555555556
65121,1,12801546,12906777,815,46,683,-0.65586,0.74404,0.306416159688882,0.354138888888889
440560,1,12834468,12941264,779,36,683,-0.47761,0.68354,-0.00583052015606636,0.54425
343069,1,12857261,12958578,686,33,683,-0.49308,0.68902,0.358353044491336,0.348888888888889
65122,1,12866941,12971764,545,28,683,-0.47587,0.68292,0.0615226678942491,0.497472222222222
400735,1,12889033,12996025,239,15,683,-0.97897,0.8362,-0.4810893907605,0.738972222222222
343071,1,12902727,13008094,142,9,683,-0.91545,0.82002,0.588850437905364,0.165805555555556
441871,1,12926467,13030300,30,7,683,0.28343,0.38842,-0.217518488929647,0.633527777777778
440561,1,12948302,13057406,14,5,683,-0.34213,0.63387,0.201904770631525,0.428083333333333
653606,1,12985543,13088381,7,2,683,-1.3211,0.90676,-0.270829570153886,0.629111111111111
441873,1,13090447,13195000,45,5,683,-0.48781,0.68716,-0.706912986561914,0.787972222222222
440563,1,13132960,13234326,43,5,683,-0.56309,0.71331,-2.31111445430266,0.978638888888889
645359,1,13166688,13269898,43,5,683,-0.56309,0.71331,-0.907641861062494,0.82725
343068,1,13309819,13419057,1,1,683,0.30496,0.3802,-0.16143012696013,0.620194444444444
391002,1,13336646,13440765,1,1,683,0.30496,0.3802,-0.0676833625159908,0.568027777777778
343070,1,13371176,13478191,1,1,683,0.30496,0.3802,-0.0831424125585202,0.573527777777778
645425,1,13686907,13797803,124,18,683,-1.3513,0.9117,0.197794408373904,0.436666666666667
126755,1,13751445,13890242,628,76,683,-0.52398,0.69985,0.150723699407702,0.45625
10630,1,13860252,13994452,699,90,683,-0.91367,0.81955,0.468556412778863,0.239194444444444
7799,1,13976714,14201574,928,54,683,0.33933,0.36718,0.506715748957835,0.237972222222222
23254,1,14169646,15494544,6491,430,683,1.0148,0.15511,0.388812768787746,0.3025
55092,1,15429028,15596974,1148,60,683,-1.2104,0.88694,0.825453229904275,0.0547222222222222
727684,1,15440692,15548120,733,45,683,-1.1069,0.86582,-2.21959560601301,0.976777777777778
114827,1,15523730,15774767,1138,114,683,-0.11803,0.54698,0.0772020161685939,0.501333333333333
79180,1,15686391,15806839,495,79,683,0.021861,0.49128,0.941936759130252,0.0380277777777778
11330,1,15714938,15823153,418,71,683,-0.52391,0.69983,0.714442375102331,0.117527777777778
63036,1,15733223,15848586,463,65,683,-0.93334,0.82468,0.776912006422726,0.0974444444444444
51032,1,15752596,15867895,446,44,683,-1.0253,0.8474,0.509177007186312,0.207722222222222
842,1,15767896,15901407,499,41,683,-0.94849,0.82856,0.538652746830017,0.208027777777778
23341,1,15803343,15948228,606,20,683,-0.88181,0.81106,0.341113651074739,0.329527777777778
79814,1,15848194,15961605,466,20,683,-0.86957,0.80773,0.499751201755066,0.20925
84301,1,15893953,16045539,599,19,683,-0.81588,0.79272,0.27456861393343,0.376583333333333
6248,1,15936364,16038217,312,17,683,-0.75219,0.77403,0.483201776919034,0.227527777777778
23207,1,15960632,16111264,532,42,683,-0.55054,0.70902,0.459293571711775,0.2355
284723,1,16012721,16117884,419,51,683,-0.29035,0.61423,0.356724888982902,0.312611111111111
388595,1,16018987,16124292,422,56,683,-0.29806,0.61717,-0.167664298396231,0.575083333333333
54751,1,16033107,16163089,634,64,683,-0.15459,0.56143,0.651429643968857,0.1505
440567,1,16083657,16184194,500,46,683,0.2494,0.40152,-0.5558492512653,0.737722222222222
23013,1,16124359,16316951,712,40,683,0.012819,0.49489,0.0314142920673738,0.485805555555556
7709,1,16218364,16352627,536,33,683,1.1037,0.13486,0.263641474627502,0.370111111111111
149563,1,16280731,16383184,691,46,683,1.5327,0.062677,0.122691768881653,0.479305555555556
27129,1,16290523,16396084,785,49,683,1.4574,0.072503,0.482454121583883,0.240805555555556
1187,1,16298486,16410548,803,46,683,1.3387,0.090332,0.15709999527207,0.45075
1188,1,16320231,16433821,860,50,683,1.3935,0.081729,0.616348012080738,0.194916666666667
348487,1,16334264,16450127,793,52,683,1.3675,0.085733,0.10828773470606,0.481666666666667
1969,1,16400832,16532582,525,44,683,1.4873,0.068468,0.240208845985421,0.392138888888889
128272,1,16474599,16589104,395,33,683,1.3085,0.09535,0.477982921266281,0.226527777777778
79363,1,16508182,16613659,349,26,683,0.39592,0.34608,0.593459954115431,0.149944444444444
54455,1,16523339,16728965,566,27,683,1.0829,0.13943,0.0418823811081632,0.486111111111111
26099,1,16643525,16774643,393,40,683,1.5761,0.057506,0.811118312301332,0.0907222222222222
374955,1,16672101,16813919,482,53,683,1.4619,0.071886,0.292970776100014,0.368333333333333
55707,1,16717167,16836585,416,47,683,1.0374,0.14977,-0.0872718731326166,0.580361111111111
55672,1,16838922,16990100,106,15,683,1.3239,0.092774,0.308749174469531,0.359222222222222
729574,1,16949498,17050007,25,6,683,1.4196,0.077858,0.21119505864377,0.423583333333333
11223,1,17031129,17140975,18,6,683,2.9023,0.0018519,-0.405136431148588,0.705166666666667
9696,1,17198445,17349474,447,37,683,0.64162,0.26056,0.874517299939214,0.0544444444444445
4237,1,17250997,17358081,311,36,683,0.22568,0.41073,0.766273922382483,0.0716944444444444
23400,1,17262453,17388467,391,36,683,0.29516,0.38393,0.691661578778264,0.140833333333333
6390,1,17295217,17430665,538,29,683,-0.15181,0.56033,0.155958512510578,0.438472222222222
11240,1,17343256,17495948,625,39,683,-0.31403,0.62325,0.334620366038494,0.315805555555556
29943,1,17481621,17622501,655,73,683,-2.5642,0.99483,0.206933971120899,0.422722222222222
51702,1,17525593,17660728,740,71,683,-1.1537,0.87569,0.66753708949872,0.10825
23569,1,17584690,17740495,1007,67,683,0.10525,0.45809,0.706892728635835,0.114444444444444
353238,1,17648741,17778195,781,55,683,0.48359,0.31434,-1.27428316347539,0.888694444444444
55920,1,17683251,17816250,701,48,683,-0.081911,0.53264,0.0563767130545427,0.493111111111111
55160,1,17796693,18074370,996,88,683,-1.2939,0.90214,0.166150562453868,0.434583333333333
81569,1,18031808,18203558,661,83,683,-0.68746,0.7541,0.342872567559601,0.318583333333333
84966,1,18384240,18754977,1681,201,683,0.16723,0.43359,0.547840923213671,0.187
127707,1,18757424,18862540,632,74,683,-2.0809,0.98128,0.577834431749672,0.201916666666667
5081,1,18907500,19125360,859,95,683,-1.8012,0.96417,0.315391840865416,0.345944444444444
80834,1,19116093,19236155,599,63,683,0.044242,0.48236,0.447936839019389,0.26325
8659,1,19147924,19279293,608,80,683,-0.047212,0.51883,0.356366458592955,0.318555555555556
126917,1,19180774,19332826,679,57,683,-0.76934,0.77915,0.461936891733928,0.224805555555556
23352,1,19351000,19586812,830,43,683,0.44498,0.32817,0.198696990949645,0.418166666666667
23065,1,19492158,19628053,566,35,683,0.41032,0.34078,0.516982045923411,0.227611111111111
51154,1,19528075,19636622,492,36,683,0.35245,0.36225,0.685711311220634,0.121055555555556
22977,1,19559057,19665280,563,45,683,0.17997,0.42859,0.390837093186839,0.279361111111111
8574,1,19579202,19688640,600,46,683,-0.071347,0.52844,0.91584518003854,0.075
54896,1,19588740,19708925,625,54,683,-0.31305,0.62288,0.827958201204714,0.0641388888888889
832,1,19615267,19862066,1169,63,683,-0.65605,0.74411,0.211241304771933,0.396277777777778
440574,1,19873471,20006315,640,52,683,-0.030375,0.51212,-0.0148135318502209,0.531444444444444
4681,1,19919723,20034949,567,52,683,-0.15333,0.56093,0.957575430179218,0.0473611111111111
3362,1,19941780,20056055,535,57,683,-0.4052,0.65734,0.252195577878733,0.381277777777778
255104,1,19958706,20176424,988,122,683,-0.68764,0.75416,0.382299706475574,0.303055555555556
54546,1,20090522,20191771,510,63,683,-0.46061,0.67746,0.545213570716194,0.172138888888889
23252,1,20158356,20289438,580,53,683,-0.73072,0.76753,0.871686059432196,0.057
30814,1,20196800,20300110,453,59,683,-0.99935,0.84119,0.511948049126549,0.199222222222222
5320,1,20251924,20356932,476,70,683,1.6979,0.044767,0.306376133937657,0.342472222222222
5322,1,20336157,20468394,538,58,683,2.2742,0.011477,0.137784982965283,0.456555555555555
26279,1,20389143,20496059,415,84,683,1.9514,0.025505,0.154474405138803,0.455944444444444
64600,1,20415823,20526879,364,86,683,1.7381,0.041096,0.58630479705115,0.165611111111111
391013,1,20440484,20551687,337,66,683,-0.61204,0.72974,-0.103059318933744,0.586666666666667
127733,1,20462578,20572540,344,58,683,-1.6458,0.9501,0.378043565523852,0.326083333333333
127731,1,20567412,20731662,751,68,683,-0.72696,0.76637,0.464953726994964,0.303777777777778
55450,1,20758884,20862728,391,61,683,-0.48721,0.68695,0.693857573745862,0.127694444444444
79594,1,20775941,20884674,448,61,683,-0.50016,0.69152,0.752026627593977,0.0712777777777778
163933,1,20828932,20931513,582,59,683,0.61774,0.26837,0.363109251891095,0.310027777777778
978,1,20865444,20995401,790,50,683,0.98146,0.16318,0.609171357586741,0.144611111111111
65018,1,20909948,21028004,638,58,683,1.152,0.12466,0.522590988761128,0.206555555555556
1650,1,20928260,21038037,592,61,683,0.80625,0.21005,0.567051818322655,0.1795
57576,1,20940475,21094317,728,79,683,0.55289,0.29017,0.726780652206477,0.0804166666666667
400745,1,20996225,21109133,462,65,683,0.25921,0.39774,0.565926042930212,0.181444444444444
50809,1,21019170,21163808,486,50,683,0.44309,0.32885,0.36296585214651,0.303138888888889
8672,1,21082785,21553381,1324,41,683,0.55482,0.28951,0.110681088758291,0.451611111111111
1889,1,21493740,21722034,992,88,683,0.10053,0.45996,0.502710008206816,0.239916666666667
84224,1,21716583,21861393,857,70,683,0.23769,0.40606,0.656625272524182,0.136555555555556
249,1,21785475,21954905,962,95,683,0.93903,0.17386,0.410435149923866,0.298694444444444
5909,1,21872708,22046010,862,101,683,0.5383,0.29518,0.0529178949899396,0.488166666666667
84196,1,21954791,22159688,925,73,683,0.17421,0.43085,0.383363298066923,0.295611111111111
401944,1,22088758,22201714,531,62,683,0.13934,0.44459,-0.0614024760877762,0.551138888888889
3339,1,22098737,22313750,1207,100,683,1.8411,0.032803,0.0569431274411611,0.478444444444444
23436,1,22253418,22365847,972,48,683,2.899,0.0018715,0.878793631339086,0.0377777777777778
10136,1,22278149,22389035,959,53,683,2.9655,0.0015109,0.820542912652132,0.116333333333333
998,1,22329120,22469439,711,52,683,2.3627,0.0090712,0.835550917969557,0.0923333333333334
54361,1,22393798,22520474,586,65,683,0.77988,0.21773,0.0263763558769794,0.517722222222222
9923,1,22728344,22907650,549,74,683,0.58977,0.27767,0.300796241248571,0.370055555555556
2046,1,22840004,22980087,587,72,683,0.91825,0.17924,0.540898811928016,0.192833333333333
712,1,22913118,23016175,433,47,683,1.7995,0.035967,0.287580989501371,0.362444444444444
714,1,22919969,23024603,435,47,683,2.5977,0.0046925,0.404753113461147,0.281222222222222
713,1,22929682,23038130,420,55,683,3.1496,0.0008175,0.386660805807347,0.295638888888889
2048,1,22987263,23291823,1068,131,683,2.4141,0.0078877,0.733847128368442,0.132805555555556
646262,1,23229536,23349524,357,41,683,-1.2594,0.89606,0.126791359337089,0.451972222222222
729059,1,23287327,23392343,229,23,683,-0.40929,0.65884,-0.174606657553147,0.619888888888889
23028,1,23295937,23460184,336,27,683,-0.56878,0.71525,0.750263437679573,0.102444444444444
7798,1,23360516,23554301,544,30,683,-0.96792,0.83346,1.0919617712731,0.0178333333333333
3352,1,23468388,23571222,374,25,683,-1.2117,0.88719,0.801739974814869,0.0554166666666667
10236,1,23585953,23721143,392,37,683,0.35392,0.3617,0.396600683212354,0.287666666666667
80818,1,23635941,23746357,340,44,683,-0.074813,0.52982,0.65182646302885,0.119305555555556
6920,1,23657555,23801269,456,58,683,0.45442,0.32476,0.204035607346193,0.431361111111111
55616,1,23705056,23860750,545,43,683,0.11248,0.45522,0.594410667328274,0.172916666666667
1870,1,23782920,23907712,431,56,683,-0.1504,0.55977,0.125532962988315,0.460277777777778
3399,1,23834421,23936285,261,46,683,-0.66516,0.74702,0.349223095915348,0.310111111111111
6135,1,23968269,24072915,386,53,683,1.4109,0.079141,0.741802254699225,0.11525
6924,1,24019856,24138549,293,39,683,2.0764,0.018928,0.346509164859474,0.31875
57095,1,24054876,24164722,237,36,683,1.7324,0.041604,0.547756414995222,0.179944444444444
11313,1,24067275,24172029,226,33,683,1.9285,0.026896,0.666758069281195,0.136083333333333
2582,1,24072089,24177294,223,34,683,2.1146,0.017233,0.697502689106812,0.101166666666667
3155,1,24078367,24215110,424,34,683,2.6931,0.0035397,0.842919875679384,0.0547222222222222
2517,1,24121567,24244859,462,28,683,2.896,0.0018899,0.964520736814364,0.0314166666666667
1269,1,24147005,24335549,483,33,683,2.7617,0.0028753,0.271613965464868,0.366805555555556
55629,1,24236301,24339952,86,24,683,-0.003523,0.50141,0.622022308137965,0.164527777777778
10772,1,24242935,24356953,72,22,683,0.10585,0.45785,0.464896400787857,0.251166666666667
127294,1,24332531,24488665,605,63,683,-1.181,0.8812,0.319401145725817,0.3375
58985,1,24396261,24519783,562,63,683,-1.0839,0.8608,0.657341637534434,0.117777777777778
163702,1,24430647,24563765,622,87,683,1.2167,0.11186,0.650238049024159,0.136694444444444
57822,1,24595812,24740972,538,57,683,-0.082406,0.53284,0.477851268368437,0.224916666666667
