GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,Mean.SVM.Score,Mean.FP.Rate
441869,1,1343800,1366824,43,2,719,-1.1908,0.88314,-0.373340959678545,0.374772727272727
643965,1,1351508,1373167,30,3,634,-1.1806,0.88112,0.753554452877981,0.31
64856,1,1360903,1388262,6,1,382,-0.46799,0.6801,0.688503718026661,0.302272727272727
219293,1,1368152,1415538,8,1,515,-1.2048,0.88586,0.327484833039265,0.232727272727273
83858,1,1397139,1454852,36,3,665,-0.74463,0.77175,1.75312337944115,0.0988636363636363
55210,1,1437523,1480067,20,4,706,-1.0749,0.8588,-1.08839861373,0.539318181818182
339453,1,1460158,1485740,15,1,887,-0.003882,0.50155,-2.04502871899736,0.645227272727273
29101,1,1467053,1520262,56,2,824,-0.010482,0.50418,2.09276577274066,0.0597727272727273
65220,1,1672671,1721508,65,7,755,0.78919,0.215,-0.3776001998598,0.471590909090909
2782,1,1706725,1832552,127,11,879,1.1656,0.12189,4.14738581777177,0.0420454545454546
163688,1,1836266,1858733,36,3,460,-0.078071,0.53111,1.00214642137366,0.0931818181818182
85452,1,1843390,1945276,154,10,546,1.7118,0.043467,0.527688539620677,0.255
2563,1,1940768,1972192,17,1,603,0.69443,0.24371,0.81216306316173,0.241590909090909
5590,1,1971909,2126834,305,16,843,0.40319,0.3434,2.99895918492541,0.0515909090909091
199990,1,2105899,2154159,62,11,787,-0.8842,0.8117,-3.3015466945835,0.731818181818182
6497,1,2150134,2251652,180,26,763,0.037161,0.48518,1.98582472220629,0.178181818181818
79906,1,2241719,2333190,245,34,696,0.61904,0.26795,-0.873626158750005,0.507954545454545
11079,1,2313214,2346883,56,12,791,-0.71672,0.76323,1.79599925088865,0.2875
5192,1,2326241,2354010,33,6,811,-1.5204,0.9358,1.55681670658583,0.239090909090909
9651,1,2397754,2446964,71,8,706,0.37663,0.35322,0.716839111296142,0.138409090909091
55229,1,2429975,2468061,62,5,763,0.50789,0.30576,0.925047035372314,0.174772727272727
388585,1,2450184,2471684,25,4,600,-0.2506,0.59894,0.837518962294583,0.217727272727273
8764,1,2477291,2505268,42,2,882,0.8376,0.20113,0.910647065792556,0.140909090909091
127281,1,2507899,2532908,62,4,913,0.30917,0.3786,-1.46951314516788,0.612727272727273
79258,1,2512078,2574499,143,4,904,0.40358,0.34326,0.468672400963611,0.220454545454545
100287898,1,2562807,2716230,117,9,856,0.1623,0.43554,0.116902400533578,0.397954545454545
140625,1,2928046,2949467,40,2,895,-0.49893,0.69109,0.99859286027676,0.0925
63976,1,2975565,3365185,830,95,758,0.1235,0.45085,-0.619363456115518,0.5
27237,1,3361147,3407677,80,6,926,-0.18985,0.57529,1.21533790537761,0.261590909090909
1953,1,3394506,3538059,283,38,676,-0.47993,0.68436,0.549376819541113,0.316363636363636
127262,1,3531556,3556695,39,5,580,1.5763,0.057476,0.521807236482194,0.311818181818182
49856,1,3537331,3576671,35,4,633,1.8438,0.032608,0.218262896929845,0.296363636363636
7161,1,3559129,3662765,134,22,702,0.75423,0.22535,-0.305834816955352,0.383636363636364
148870,1,3658965,3698209,113,15,812,0.4164,0.33856,-0.603575944776456,0.447954545454545
388588,1,3679352,3702546,82,8,771,0.66497,0.25304,0.680235077376166,0.143636363636364
57470,1,3686784,3723068,125,13,796,0.6822,0.24755,-1.17288244856202,0.535
9731,1,3718645,3783797,274,10,857,-0.52302,0.69952,0.968943654435704,0.107272727272727
1677,1,3763845,3811993,217,22,825,-0.24023,0.59492,1.11723380359318,0.136363636363636
339448,1,3795697,3826857,95,9,865,0.23024,0.40895,-0.805611788248374,0.487954545454545
55966,1,4705105,4853851,461,65,802,-0.0016417,0.50065,1.02698465564307,0.250909090909091
261734,1,5912870,6062618,334,12,896,-0.50002,0.69147,1.82890251069877,0.18
8514,1,6042358,6171253,194,30,775,-0.41903,0.6624,1.82823340197474,0.154318181818182
26038,1,6151847,6250194,236,27,800,-1.0369,0.85012,1.06845602578822,0.0997727272727273
6146,1,6235080,6269679,34,6,591,-0.63754,0.73811,2.27448319775244,0.135681818181818
388591,1,6256189,6291359,25,4,637,-0.3402,0.63315,-1.28426312166948,0.577727272727273
23463,1,6271253,6306044,24,4,656,-0.17999,0.57142,-0.333531127462653,0.446363636363636
390992,1,6294252,6315638,25,3,554,-0.43738,0.66908,-0.544380290002377,0.497954545454545
387509,1,6297406,6331035,44,2,684,-0.72189,0.76482,-1.17241865064812,0.565227272727273
11332,1,6314332,6463826,297,15,826,-0.90526,0.81734,2.68254611585196,0.114090909090909
54626,1,6465292,6494724,74,6,892,0.10427,0.45848,0.818587844991323,0.214090909090909
83715,1,6474836,6531004,113,9,739,0.056958,0.47729,2.24000296732286,0.0870454545454546
8718,1,6510787,6537432,35,5,566,0.3297,0.37081,-0.315018183256098,0.409772727272727
57449,1,6516152,6590121,135,16,717,-0.83255,0.79745,-0.0926368451343459,0.364318181818182
79707,1,6571407,6624658,148,3,908,-0.88423,0.81172,-0.0661067500846399,0.352727272727273
80835,1,6604987,6649817,72,4,830,-0.65382,0.74339,0.151096932833922,0.237045454545455
3104,1,6630051,6659340,30,7,728,-0.69013,0.75495,-0.846863250004099,0.4775
9903,1,6640784,6672958,27,4,850,-1.0025,0.84195,-0.561213980509812,0.493181818181818
90326,1,6674925,6705646,50,6,908,-1.5376,0.93793,0.791389646492598,0.124545454545455
55735,1,6684228,6771966,141,10,903,-2.0225,0.97844,-1.06218965019805,0.555227272727273
23261,1,6835384,7839766,1994,152,864,-1.14,0.87285,-2.03624918000029,0.655227272727273
9341,1,7821329,7851492,73,13,924,-0.1241,0.54938,1.97960140288391,0.25
8863,1,7834413,7915241,223,22,909,-0.59942,0.72555,-0.807199042930678,0.49
10911,1,7897672,7923551,79,14,849,-0.69752,0.75726,0.992552570604003,0.0922727272727273
3604,1,7965931,8013225,35,5,824,1.8296,0.033654,1.53994532450757,0.198863636363636
11315,1,8011714,8055342,61,6,874,-0.086936,0.53464,-0.496476313835505,0.490227272727273
54206,1,8061779,8096393,40,4,931,-0.6691,0.74829,2.00154976119603,0.0788636363636364
473,1,8402464,8887699,527,15,901,-0.77629,0.78121,-1.0101243485349,0.492727272727273
2023,1,8911059,8949151,52,5,906,-0.43182,0.66706,2.14507708611974,0.197954545454545
765,1,8995893,9045151,107,21,737,0.73867,0.23005,0.793490458301784,0.125454545454546
155184,1,9053359,9096404,105,19,772,-0.25017,0.59877,-1.76015502567589,0.579318181818182
6518,1,9087005,9141763,129,13,809,-0.097911,0.539,1.3920839731914,0.0920454545454546
80045,1,9153472,9199229,85,8,885,0.31345,0.37697,0.576329791117322,0.182272727272727
9563,1,9284822,9341396,159,19,644,-1.2519,0.89469,-1.20672272699713,0.558636363636364
80176,1,9325202,9439591,354,48,593,-1.269,0.89777,1.09852581593693,0.100227272727273
84275,1,9589528,9652831,57,3,868,0.08774,0.46504,3.22858697250996,0.0156818181818182
199953,1,9638932,9684935,40,3,841,-0.61098,0.7294,-0.649324143792001,0.479772727272727
5293,1,9701789,9799172,106,16,572,-0.24413,0.59644,0.579061050327823,0.277954545454546
22883,1,9779079,9894550,97,6,808,0.85544,0.19616,1.65161303670228,0.1275
56998,1,9898334,9980316,49,4,766,-1.0006,0.84148,0.338090435072816,0.2875
84328,1,9972168,10013460,59,6,783,-0.41386,0.66051,2.31003367015985,0.118863636363636
64802,1,9993486,10055556,70,7,786,-0.52549,0.70038,-0.387969112329895,0.401136363636364
116362,1,10047255,10086078,27,3,871,-0.092035,0.53666,-0.0354610801750292,0.353863636363636
10277,1,10083041,10251297,80,10,848,0.83978,0.20052,3.26743441469261,0.0534090909090909
23095,1,10260606,10451664,280,5,911,1.3608,0.086782,0.325159699621749,0.323636363636364
5226,1,10448884,10490565,73,7,886,0.78569,0.21602,0.61769846145127,0.236590909090909
378708,1,10479944,10520239,77,6,899,-0.73938,0.77016,0.964662384907433,0.173636363636364
100526739,1,10480159,10522060,77,6,899,-0.73938,0.77016,1.92987269801887,0.188636363636364
1325,1,10499776,10522060,27,3,928,-0.17248,0.56847,-0.16533294677541,0.385
1676,1,10510588,10542613,41,7,874,-0.8786,0.81019,0.432839136454699,0.388409090909091
5195,1,10525003,10700815,298,16,868,-1.8693,0.96921,0.738621662447899,0.293636363636364
54897,1,10686661,10866733,173,32,658,0.27956,0.38991,0.627069623646426,0.289772727272727
148345,1,10996530,11052094,130,12,799,-0.96021,0.83153,0.791389646492598,0.124545454545455
23435,1,11062462,11095549,53,3,904,-0.525,0.70021,0.570643559300524,0.302272727272727
10747,1,11076580,11117296,41,2,767,-0.50778,0.6942,-0.943948578261308,0.497954545454545
6723,1,11104649,11130091,37,2,825,-0.73371,0.76844,-1.56781131226776,0.603181818181818
5394,1,11116675,11169961,48,1,897,-0.83356,0.79774,-2.70935158711219,0.702727272727273
2475,1,11156588,11332614,126,2,910,-0.80374,0.78923,-1.35349327934966,0.593636363636364
10218,1,11239346,11266038,9,1,926,-0.86902,0.80758,0.681918671751956,0.142727272727273
29914,1,11323255,11358491,10,2,773,-0.070877,0.52825,-0.00806343753071099,0.389772727272727
57540,1,11529295,11607640,162,12,913,1.0293,0.15167,-2.85521349098073,0.685
26232,1,11697924,11724888,36,10,671,-1.572,0.94203,-0.0668613484741408,0.399090909090909
93611,1,11704432,11733384,44,9,522,-1.4394,0.92498,-1.40899393710589,0.613409090909091
26270,1,11714150,11744411,59,10,530,-1.2295,0.89055,2.01567437875353,0.085
10459,1,11724537,11761678,65,13,507,-0.65067,0.74237,-0.1536424048391,0.356363636363636
374946,1,11741781,11790336,69,12,569,-0.12989,0.55167,0.185406900105555,0.283636363636364
57085,1,11786142,11820828,45,6,663,1.0329,0.15083,3.63231542932381,0.0436363636363636
4524,1,11835787,11876160,178,10,892,0.42374,0.33588,-0.450963106177112,0.465227272727273
1185,1,11856153,11913201,231,16,819,0.58591,0.27897,1.04667322144842,0.115227272727273
4878,1,11895766,11917840,76,9,824,0.62795,0.26502,0.273148990804329,0.273636363636364
4879,1,11907521,11928992,49,7,863,-0.50434,0.69299,0.990389641777509,0.0954545454545454
90231,1,11969645,11996485,70,9,857,-0.31463,0.62348,1.95117882613797,0.151136363636364
5351,1,11984724,12045599,129,12,853,-0.47617,0.68302,0.401462860533075,0.264090909090909
9927,1,12030238,12083572,129,13,837,-0.84411,0.8007,1.85441566866887,0.181818181818182
60672,1,12069299,12102106,61,11,843,-1.4718,0.92946,0.458614205180676,0.363409090909091
943,1,12113434,12214264,156,27,716,-0.44684,0.6725,0.792777902249546,0.125909090909091
7133,1,12217044,12279279,80,10,739,-1.6599,0.95153,-0.388034425724945,0.420454545454545
55187,1,12280101,12582099,110,12,657,-0.42411,0.66426,-0.624068557794309,0.456136363636364
9249,1,12617939,12687820,179,25,764,-0.49908,0.69114,0.82163334444137,0.143636363636364
343066,1,12694566,12737097,33,3,766,0.54138,0.29412,-2.67698295285591,0.668409090909091
126767,1,12766118,12798726,75,7,843,0.49018,0.312,1.97550537936299,0.190227272727273
390999,1,12824984,12848049,26,3,799,-0.91823,0.82075,0.861185161473837,0.119545454545455
65121,1,12841546,12866777,44,4,522,-0.16434,0.56527,0.546159412107257,0.173181818181818
440560,1,12874468,12901264,1,1,934,0.36286,0.35835,-1.11653871273781,0.528636363636364
343069,1,12897261,12918578,2,1,931,1.1454,0.12602,-0.33062164958135,0.455681818181818
65122,1,12906941,12931764,2,1,931,1.1454,0.12602,-0.726911240597047,0.506363636363636
440563,1,13172960,13194326,19,1,415,-0.65986,0.74533,-1.60882115799496,0.544545454545455
10630,1,13900252,13954452,131,23,796,-0.48471,0.68606,0.703447752184611,0.307954545454545
7799,1,14016714,14161574,182,18,857,-0.15758,0.56261,-0.38117469911311,0.424545454545455
23254,1,14209646,15454544,3295,244,805,-0.8328,0.79752,-0.60452560143109,0.442045454545455
55092,1,15469028,15556974,421,27,861,-0.23302,0.59213,0.535549986566463,0.202954545454545
727684,1,15480692,15508120,98,12,879,0.56488,0.28608,-2.25982815811395,0.637727272727273
114827,1,15563730,15734767,354,36,828,1.2714,0.10179,-1.92309682663757,0.630681818181818
79180,1,15726391,15766839,55,11,766,0.43913,0.33028,2.26845473137232,0.0525
11330,1,15754938,15783153,36,5,618,1.0101,0.15622,0.0659973024542566,0.340681818181818
63036,1,15773223,15808586,75,11,756,0.17069,0.43223,-0.000689221251241683,0.370454545454545
51032,1,15792596,15827895,79,7,885,0.22209,0.41212,0.694119366104434,0.138636363636364
842,1,15807896,15861407,160,7,928,0.20043,0.42057,-0.730984667379458,0.507727272727273
23341,1,15843343,15908228,139,6,923,0.44023,0.32989,0.286812800316243,0.257727272727273
79814,1,15888194,15921605,133,8,914,0.65942,0.25481,0.792777902249546,0.125909090909091
84301,1,15933953,16005539,136,5,919,0.41828,0.33787,0.793745381372196,0.125227272727273
6248,1,15976364,15998217,39,3,930,0.46232,0.32193,-0.187434613099289,0.364545454545455
23207,1,16000632,16071264,154,9,903,0.49229,0.31126,0.340704196694765,0.234090909090909
284723,1,16052721,16077884,39,5,926,1.2021,0.11466,-0.445153652452158,0.422272727272727
388595,1,16058987,16084292,46,7,901,0.78674,0.21572,-0.208985843012103,0.435
54751,1,16073107,16123089,93,12,835,-0.94758,0.82833,2.70537465406256,0.0545454545454546
440567,1,16123657,16144194,84,6,919,0.0051693,0.49794,-2.41534719765467,0.697272727272727
23013,1,16164359,16276951,156,15,914,0.14032,0.4442,0.995262087293322,0.284318181818182
7709,1,16258364,16312627,78,11,917,-0.077355,0.53083,1.37749497110271,0.136363636363636
149563,1,16320731,16343184,114,12,921,0.81085,0.20872,0.422452256966189,0.196590909090909
27129,1,16330523,16356084,111,10,930,-0.035919,0.51433,-0.0294317051352853,0.349090909090909
1187,1,16338486,16370548,159,15,871,-0.45699,0.67616,-0.591272302810765,0.450227272727273
1188,1,16360231,16393821,162,16,752,-0.54251,0.70627,-0.59787927848451,0.485909090909091
348487,1,16374264,16410127,130,12,778,-0.33461,0.63104,-0.228680179147118,0.316818181818182
1969,1,16440832,16492582,65,10,800,-0.78441,0.7836,-0.955579114940632,0.503636363636364
54455,1,16563339,16688965,212,8,925,0.54076,0.29434,0.147527910650667,0.355227272727273
26099,1,16683525,16734643,102,9,902,-0.35901,0.64021,3.85589822031338,0.075
374955,1,16712101,16773919,123,17,810,-0.60426,0.72716,-0.439039699510189,0.382272727272727
55707,1,16757167,16796585,71,8,845,0.13973,0.44444,-3.44939040411362,0.806590909090909
9696,1,17238445,17309474,119,11,762,-0.78146,0.78273,-0.299410795429262,0.400454545454545
4237,1,17290997,17318081,50,8,781,-0.097114,0.53868,1.06937242199634,0.224545454545455
23400,1,17302453,17348467,72,8,847,-0.16107,0.56398,-0.623970632781983,0.439318181818182
6390,1,17335217,17390665,133,10,901,-0.36263,0.64156,3.07417728544602,0.114545454545455
11240,1,17383256,17455948,246,13,811,0.32806,0.37143,0.666009301109879,0.241590909090909
29943,1,17521621,17582501,166,29,812,-1.2634,0.89677,1.44161851675016,0.0872727272727273
51702,1,17565593,17620728,213,26,903,-0.99626,0.84044,0.798204999423274,0.112727272727273
23569,1,17624690,17700495,335,21,870,-0.29037,0.61423,0.133872622669746,0.252727272727273
353238,1,17688741,17738195,185,13,855,-1.592,0.94431,-2.09962221715071,0.641818181818182
55920,1,17723251,17776250,99,7,884,-1.4466,0.92599,1.04296503739401,0.15
55160,1,17836693,18034370,305,24,832,-1.3057,0.90417,0.674564003953774,0.191590909090909
81569,1,18071808,18163558,158,14,815,-0.28593,0.61253,-0.648776656988861,0.448636363636364
84966,1,18424240,18714977,705,86,800,-0.97593,0.83545,1.71373802922832,0.0477272727272727
127707,1,18797424,18822540,93,11,926,0.0046223,0.49816,0.190248356618985,0.304545454545455
5081,1,18947500,19085360,219,31,749,-0.2628,0.60365,0.0853106550548676,0.305454545454545
80834,1,19156093,19196155,144,19,774,-1.2845,0.90052,0.79391123493608,0.121590909090909
8659,1,19187924,19239293,44,5,485,-1.1402,0.87289,2.07880535120601,0.0579545454545455
126917,1,19220774,19292826,147,17,676,-1.7173,0.95704,1.8119312838959,0.0447727272727273
23352,1,19391000,19546812,211,13,908,0.80046,0.21172,0.369949267102233,0.349318181818182
23065,1,19532158,19588053,122,12,860,0.64574,0.25922,2.22149304095121,0.0825
51154,1,19568075,19596622,89,11,811,0.49475,0.31039,1.37553891358023,0.155
22977,1,19599057,19625280,41,9,901,1.0773,0.14068,-1.27997344775314,0.597727272727273
8574,1,19619202,19648640,68,13,683,1.0723,0.14178,-1.04781033487635,0.516136363636364
54896,1,19628740,19668925,110,13,777,1.0259,0.15247,0.712812229666572,0.145
832,1,19655267,19822066,404,16,900,1.3374,0.090551,1.4489804946506,0.246136363636364
440574,1,19913471,19966315,104,13,924,-0.15577,0.56189,-1.89441974406758,0.614318181818182
4681,1,19959723,19994949,75,14,773,-1.048,0.85267,3.22201199834419,0.0375
3362,1,19981780,20016055,74,6,889,0.29304,0.38475,-1.63152158051154,0.589772727272727
255104,1,19998706,20136424,262,24,845,1.1081,0.13391,3.30008833740206,0.0470454545454545
54546,1,20130522,20151771,37,8,825,-0.028317,0.5113,-0.637187989988354,0.416136363636364
23252,1,20198356,20249438,94,13,895,0.15542,0.43825,-2.0662524153256,0.688863636363636
5320,1,20291924,20316932,69,12,873,3.2232,0.0006339,0.76704033922168,0.134545454545455
5322,1,20376157,20428394,144,18,926,1.7517,0.039915,1.33241914426305,0.0897727272727273
26279,1,20429143,20456059,37,12,652,-0.90391,0.81698,0.796958192087192,0.147272727272727
64600,1,20455823,20486879,35,9,727,-0.1578,0.56269,-0.215929457399125,0.304318181818182
391013,1,20480484,20511687,56,10,810,-0.6698,0.74851,0.888678762047674,0.294772727272727
127733,1,20502578,20532540,21,2,821,-0.098428,0.5392,1.78482197775541,0.0413636363636364
127731,1,20607412,20691662,257,20,884,-0.93791,0.82586,0.667864995761382,0.304090909090909
55450,1,20798884,20822728,32,7,924,0.0047836,0.49809,-0.241721779800455,0.432272727272727
79594,1,20815941,20844674,48,7,925,-0.7769,0.78139,-0.377353411869385,0.332272727272727
163933,1,20868932,20891513,79,14,817,0.36516,0.35749,0.460409383200474,0.190454545454545
978,1,20905444,20955401,236,23,895,3.3229,0.00044539,0.794488651047376,0.121818181818182
65018,1,20949948,20988004,122,12,897,2.0675,0.019346,0.201931622000611,0.385909090909091
1650,1,20968260,20998037,84,10,882,2.3579,0.009189,1.56203514354638,0.0577272727272727
57576,1,20980475,21054317,159,32,739,2.8043,0.0025211,0.713199536421441,0.131136363636364
400745,1,21036225,21069133,63,9,787,1.7839,0.037217,0.95716337769391,0.122727272727273
50809,1,21059170,21123808,60,3,903,0.129,0.44868,-0.991518578009273,0.518409090909091
8672,1,21122785,21513381,405,8,897,-0.41735,0.66179,0.115865160090534,0.39
1889,1,21533740,21682034,295,29,848,1.0297,0.15159,3.17202896488849,0.202272727272727
84224,1,21756583,21821393,131,9,826,-1.1689,0.87877,1.15024855479464,0.192045454545455
249,1,21825475,21914905,297,27,870,0.8789,0.18973,1.00550407903873,0.0915909090909091
5909,1,21912708,22006010,245,43,850,0.27692,0.39092,-0.0911384519831331,0.408181818181818
84196,1,21994791,22119688,284,20,900,1.1315,0.12893,-0.618277317001933,0.444772727272727
401944,1,22128758,22161714,71,17,738,-0.30164,0.61854,-1.24249666709124,0.551590909090909
3339,1,22138737,22273750,241,23,830,0.23505,0.40709,-0.12128843232222,0.413636363636364
23436,1,22293418,22325847,134,7,717,1.2438,0.10678,0.98711968556904,0.0954545454545455
10136,1,22318149,22349035,77,7,456,1.4204,0.077742,-3.83505860812305,0.742272727272727
998,1,22369120,22429439,114,11,868,-0.45088,0.67396,-0.654466445141709,0.474090909090909
54361,1,22433798,22480474,91,12,890,-0.70174,0.75858,1.00086067767266,0.177954545454545
9923,1,22768344,22867650,101,8,895,0.056341,0.47753,-1.61886188307131,0.576818181818182
2046,1,22880004,22940087,148,18,839,-0.19838,0.57863,0.40029144549493,0.253181818181818
712,1,22953118,22976175,67,7,847,0.55102,0.29081,0.798204999423274,0.112727272727273
714,1,22959969,22984603,79,7,885,0.81982,0.20616,-0.871641567873552,0.496363636363636
713,1,22969682,22998130,75,8,886,0.74421,0.22837,1.06983216828332,0.0915909090909091
2048,1,23027263,23251823,358,37,850,-1.2881,0.90114,0.0312867197411185,0.3925
646262,1,23269536,23309524,83,10,833,0.78686,0.21568,0.304830498394746,0.337954545454545
729059,1,23327327,23352343,30,4,849,0.50025,0.30845,-0.200753007150016,0.3475
23028,1,23335937,23420184,88,6,871,0.52202,0.30083,-1.98834813815993,0.656590909090909
7798,1,23400516,23514301,184,14,905,-0.33319,0.6305,1.69602090196459,0.0720454545454546
10236,1,23625953,23681143,36,4,885,-0.86668,0.80694,-0.787897819669558,0.488181818181818
80818,1,23675941,23706357,54,6,922,0.16787,0.43334,1.03712873333973,0.105
6920,1,23697555,23761269,105,15,830,2.6023,0.0046295,1.62376682439628,0.0493181818181818
55616,1,23745056,23820750,149,11,695,2.6566,0.0039466,0.669181529550383,0.155454545454545
1870,1,23822920,23867712,65,10,832,-1.6873,0.95423,0.447767160973877,0.218409090909091
3399,1,23874421,23896285,28,6,716,0.99115,0.16081,1.74166510311892,0.0795454545454546
6135,1,24008269,24032915,23,4,594,-0.80793,0.79043,0.62256414691054,0.214090909090909
6924,1,24059856,24098549,22,5,826,-0.4906,0.68814,0.715418327161485,0.273181818181818
57095,1,24094876,24124722,9,2,931,1.2778,0.10067,0.503945039068949,0.189318181818182
11313,1,24107275,24132029,8,2,863,1.0672,0.14294,1.39229807412094,0.179318181818182
2582,1,24112089,24137294,15,3,894,1.0652,0.14338,2.99589955355637,0.100227272727273
3155,1,24118367,24175110,52,3,902,0.7602,0.22357,0.807270374182358,0.260454545454545
2517,1,24161567,24204859,115,4,557,0.95337,0.1702,-1.52810950764419,0.558181818181818
1269,1,24187005,24295549,89,4,390,1.0961,0.13651,0.579930268784723,0.301818181818182
127294,1,24372531,24448665,199,19,887,1.6428,0.050216,-1.21820125269412,0.579772727272727
58985,1,24436261,24479783,100,15,858,0.94771,0.17164,0.94206436495337,0.149772727272727
163702,1,24470647,24523765,135,18,836,0.45154,0.3258,0.444528010235962,0.228409090909091
57822,1,24635812,24700972,104,18,679,0.60357,0.27307,1.00519366866797,0.0929545454545455
90529,1,24673489,24751587,164,13,867,0.81715,0.20692,-0.168670340109155,0.412954545454545
57185,1,24732245,24809473,176,14,878,1.1614,0.12274,0.506631529811553,0.267045454545455
11123,1,24818841,24873510,84,7,899,0.034785,0.48613,-0.210031934684653,0.330681818181818
400746,1,24872567,24945819,248,30,868,-0.39757,0.65453,-1.16656153257227,0.545681818181818
10250,1,24959594,25009772,13,3,548,-0.67667,0.75069,-3.86040855984577,0.783636363636364
25932,1,25061760,25180815,78,3,902,1.8793,0.0301,1.9072449996568,0.168636363636364
864,1,25216002,25301648,156,19,809,-0.37303,0.64544,1.150504628699,0.141818181818182
25949,1,25538767,25569013,2,1,929,-2.1002,0.98214,-0.275486638556002,0.360681818181818
57035,1,25558740,25584010,5,2,467,0.43797,0.3307,-2.79212054719718,0.742272727272727
6007,1,25588884,25666936,2,1,647,-0.40127,0.65589,1.00975164194625,0.0968181818181819
23585,1,25654789,25698852,15,1,890,-0.2707,0.60669,0.529966592754373,0.220227272727273
6006,1,25677853,25757363,75,2,875,-0.039524,0.51576,0.463965901453699,0.185
55219,1,25747388,25836700,103,2,670,0.65315,0.25683,-2.77762984809033,0.822272727272727
26119,1,25860071,25905377,37,3,805,-0.44728,0.67266,2.92637971827857,0.0481818181818182
57134,1,25933959,26121258,195,18,873,-2.0583,0.98022,-2.111675877567,0.642272727272727
57190,1,26116667,26154713,76,5,855,-1.0656,0.85671,-1.11733110162445,0.519545454545455
56181,1,26136397,26169433,62,2,923,-0.77982,0.78225,1.0214936250909,0.124545454545455
79000,1,26148414,26195939,84,2,919,-0.911,0.81885,2.16062185987272,0.0377272727272727
164091,1,26177975,26212461,39,3,874,-0.34813,0.63613,0.387764594610584,0.200454545454545
3925,1,26200670,26243368,45,3,848,0.15369,0.43893,1.47505226161722,0.166818181818182
5051,1,26276258,26336366,108,5,915,-1.4006,0.91933,0.304914682391729,0.383863636363636
2134,1,26338266,26372955,48,5,894,-0.040837,0.51629,1.08001555478232,0.0981818181818182
7780,1,26354513,26383439,49,4,905,0.70235,0.24123,-0.254492856927803,0.410454545454545
84676,1,26367792,26404142,77,5,907,0.54369,0.29333,0.696961772831576,0.138863636363636
149420,1,26427656,26462039,78,2,891,0.48303,0.31454,1.36849095313408,0.197954545454545
79927,1,26475511,26499119,54,8,840,-0.19054,0.57556,0.706589279488033,0.139545454545455
51042,1,26486388,26507364,55,6,902,-0.17156,0.56811,1.24220336983756,0.210681818181818
10256,1,26493981,26526375,90,10,897,-0.35237,0.63772,0.762360586065198,0.218636363636364
378807,1,26507119,26539033,80,13,902,-0.94586,0.82789,0.743530990361392,0.301136363636364
64793,1,26550644,26615529,186,13,872,-0.026875,0.51072,-1.0396243481932,0.532954545454545
83442,1,26596213,26618013,71,8,857,-0.2765,0.60892,1.66700229784563,0.0888636363636364
