GENE       CHR      START       STOP  NSNPS  NPARAM    N        ZSTAT            P
54626        1    6465292    6494724     74       6  892      0.47752       0.3165
83715        1    6474836    6531004    113       9  739      0.76639      0.22172
8718         1    6510787    6537432     35       5  566      0.89061      0.18657
57449        1    6516152    6590121    135      16  717    0.0079796      0.49682
79707        1    6571407    6624658    148       3  908   -0.0039443      0.50157
80835        1    6604987    6649817     72       4  830     0.025589      0.48979
3104         1    6630051    6659340     30       7  728     -0.26141      0.60311
9903         1    6640784    6672958     27       4  850      0.44212       0.3292
148479       1    6663756    6694093     38       5  916    -0.021701      0.50866
90326        1    6674925    6705646     50       6  908     -0.16701      0.56632
55735        1    6684228    6771966    141      10  903     -0.70943      0.76097
23261        1    6835384    7839766   1994     152  864          1.4     0.080761
9341         1    7821329    7851492     73      13  924     -0.77872      0.78193
8863         1    7834413    7915241    223      22  909     -0.54104      0.70576
10911        1    7897672    7923551     79      14  849     -0.10889      0.54335
3604         1    7965931    8013225     35       5  824       1.2531      0.10508
11315        1    8011714    8055342     61       6  874      0.56734      0.28524
54206        1    8061779    8096393     40       4  931      0.67055      0.25125
50651        1    8368171    8414227     99      12  759      0.32576       0.3723
473          1    8402464    8887699    527      15  901       1.6053     0.054212
2023         1    8911059    8949151     52       5  906       1.0681      0.14273
765          1    8995893    9045151    107      21  737       1.2156      0.11207
155184       1    9053359    9096404    105      19  772     -0.62628      0.73443
6518         1    9087005    9141763    129      13  809     0.064963       0.4741
80045        1    9153472    9199229     85       8  885     0.087209      0.46525
9563         1    9284822    9341396    159      19  644      0.67204      0.25078
80176        1    9325202    9439591    354      48  593      0.60165       0.2737
84275        1    9589528    9652831     57       3  868     -0.76998      0.77935
199953       1    9638932    9684935     40       3  841     -0.61044      0.72921
5293         1    9701789    9799172    106      16  572     0.012928      0.49484
22883        1    9779079    9894550     97       6  808     -0.78679       0.7843
56998        1    9898334    9980316     49       4  766      0.36482      0.35762
84328        1    9972168   10013460     59       6  783     -0.76767      0.77866
64802        1    9993486   10055556     70       7  786      0.18772      0.42555
116362       1   10047255   10086078     27       3  871     0.061097      0.47564
10277        1   10083041   10251297     80      10  848     -0.64401      0.74022
23095        1   10260606   10451664    280       5  911     0.056613      0.47743
5226         1   10448884   10490565     73       7  886     0.067506      0.47309
378708       1   10479944   10520239     77       6  899     -0.21478      0.58503
100526739    1   10480159   10522060     77       6  899     -0.21478      0.58503
1325         1   10499776   10522060     27       3  928      -1.1058       0.8656
1676         1   10510588   10542613     41       7  874      -1.1531      0.87557
5195         1   10525003   10700815    298      16  868      -1.1248      0.86966
54897        1   10686661   10866733    173      32  658      0.77301      0.21976
148345       1   10996530   11052094    130      12  799     -0.26218      0.60341
23435        1   11062462   11095549     53       3  904     -0.28031      0.61038
10747        1   11076580   11117296     41       2  767     -0.22479      0.58893
6723         1   11104649   11130091     37       2  825       -1.031      0.84873
5394         1   11116675   11169961     48       1  897      -1.0655      0.85668
2475         1   11156588   11332614    126       2  910     -0.99519      0.84018
10218        1   11239346   11266038      9       1  926     -0.88208      0.81113
29914        1   11323255   11358491     10       2  773     -0.76772      0.77867
57540        1   11529295   11607640    162      12  913     -0.40079      0.65571
26232        1   11697924   11724888     36      10  671      -1.0204      0.84622
93611        1   11704432   11733384     44       9  522     -0.76758      0.77863
26270        1   11714150   11744411     59      10  530      0.16289       0.4353
10459        1   11724537   11761678     65      13  507     0.056905      0.47731
374946       1   11741781   11790336     69      12  569       0.2129       0.4157
57085        1   11786142   11820828     45       6  663      0.12019      0.45217
284498       1   11813827   11859642    165      11  898      -1.2384      0.89222
4524         1   11835787   11876160    178      10  892      -0.9225      0.82187
1185         1   11856153   11913201    231      16  819     0.049611      0.48022
4878         1   11895766   11917840     76       9  824      0.34968      0.36329
4879         1   11907521   11928992     49       7  863     -0.70123      0.75842
90231        1   11969645   11996485     70       9  857     -0.67927      0.75152
5351         1   11984724   12045599    129      12  853      -1.0189      0.84587
9927         1   12030238   12083572    129      13  837     -0.74642      0.77229
60672        1   12069299   12102106     61      11  843     -0.46131      0.67771
943          1   12113434   12214264    156      27  716       2.5179    0.0059027
7133         1   12217044   12279279     80      10  739       0.3827      0.35097
55187        1   12280101   12582099    110      12  657      0.46514      0.32091
9249         1   12617939   12687820    179      25  764      0.66543      0.25289
343066       1   12694566   12737097     33       3  766      0.98338      0.16271
126767       1   12766118   12798726     75       7  843     -0.26643      0.60505
93190        1   12796163   12831102     80       5  846     -0.73642      0.76926
390999       1   12824984   12848049     26       3  799     -0.73994      0.77033
65121        1   12841546   12866777     44       4  522     -0.80726      0.79024
440560       1   12874468   12901264      1       1  934      -0.5858      0.72099
343069       1   12897261   12918578      2       1  931     -0.37854      0.64749
65122        1   12906941   12931764      2       1  931     -0.37854      0.64749
440563       1   13172960   13194326     19       1  415       -1.287      0.90096
126755       1   13791445   13850242    163      28  741     -0.35527      0.63881
10630        1   13900252   13954452    131      23  796      0.97922      0.16374
7799         1   14016714   14161574    182      18  857    -0.099568      0.53966
23254        1   14209646   15454544   3295     244  805      0.34226      0.36608
55092        1   15469028   15556974    421      27  861      0.75324      0.22565
727684       1   15480692   15508120     98      12  879      0.64319      0.26005
114827       1   15563730   15734767    354      36  828     -0.25972      0.60246
79180        1   15726391   15766839     55      11  766      0.31381      0.37683
11330        1   15754938   15783153     36       5  618      0.86733      0.19288
63036        1   15773223   15808586     75      11  756     0.086108      0.46569
51032        1   15792596   15827895     79       7  885      0.29661      0.38338
842          1   15807896   15861407    160       7  928      0.65816      0.25522
23341        1   15843343   15908228    139       6  923      0.61633      0.26884
79814        1   15888194   15921605    133       8  914      0.97368      0.16511
84301        1   15933953   16005539    136       5  919       1.3532        0.088
6248         1   15976364   15998217     39       3  930       1.2547      0.10478
23207        1   16000632   16071264    154       9  903       1.7049     0.044106
284723       1   16052721   16077884     39       5  926       1.8002     0.035918
388595       1   16058987   16084292     46       7  901       1.6308     0.051461
54751        1   16073107   16123089     93      12  835     -0.14933      0.55935
440567       1   16123657   16144194     84       6  919       1.0139      0.15532
23013        1   16164359   16276951    156      15  914      0.46837      0.31976
7709         1   16258364   16312627     78      11  917      0.30572      0.37991
101928566    1   16292626   16333701    143      14  911   -0.0010086       0.5004
149563       1   16320731   16343184    114      12  921      0.17129        0.432
27129        1   16330523   16356084    111      10  930     0.010497      0.49581
1187         1   16338486   16370548    159      15  871     -0.29848      0.61733
1188         1   16360231   16393821    162      16  752     -0.30176      0.61858
348487       1   16374264   16410127    130      12  778      0.16291       0.4353
1969         1   16440832   16492582     65      10  800      -1.2752      0.89888
128272       1   16514599   16549104    109       7  920     -0.42031      0.66287
101927546    1   16541343   16563528     42       4  900      0.92047      0.17866
79363        1   16548182   16573659     41       4  887      0.96122      0.16822
54455        1   16563339   16688965    212       8  925      0.70008      0.24194
26099        1   16683525   16734643    102       9  902      0.56467      0.28615
374955       1   16712101   16773919    123      17  810       1.2473      0.10614
55707        1   16757167   16796585     71       8  845      0.47951      0.31579
100133301    1   16855561   16876198      9       2  436     -0.97686      0.83568
9696         1   17238445   17309474    119      11  762     -0.37452      0.64599
4237         1   17290997   17318081     50       8  781      0.71154      0.23838
23400        1   17302453   17348467     72       8  847        1.145      0.12611
6390         1   17335217   17390665    133      10  901       0.9884      0.16148
11240        1   17383256   17455948    246      13  811     -0.18221      0.57229
29943        1   17521621   17582501    166      29  812     -0.43821      0.66938
51702        1   17565593   17620728    213      26  903      0.74959      0.22675
23569        1   17624690   17700495    335      21  870    -0.013485      0.50538
353238       1   17688741   17738195    185      13  855     -0.61963      0.73225
55920        1   17723251   17776250     99       7  884     -0.75731      0.77557
55160        1   17836693   18034370    305      24  832      0.38046       0.3518
81569        1   18071808   18163558    158      14  815     -0.22654      0.58961
84966        1   18424240   18714977    705      86  800      0.53304        0.297
127707       1   18797424   18822540     93      11  926       1.8567     0.031678
5081         1   18947500   19085360    219      31  749     -0.50493       0.6932
80834        1   19156093   19196155    144      19  774     -0.66279      0.74627
8659         1   19187924   19239293     44       5  485      0.07473      0.47021
126917       1   19220774   19292826    147      17  676      0.58134      0.28051
23352        1   19391000   19546812    211      13  908      -1.0138      0.84467
23065        1   19532158   19588053    122      12  860    -0.033805      0.51348
51154        1   19568075   19596622     89      11  811     -0.23569      0.59316
22977        1   19599057   19625280     41       9  901     -0.28661      0.61279
8574         1   19619202   19648640     68      13  683     -0.36174      0.64123
54896        1   19628740   19668925    110      13  777       -0.273      0.60757
832          1   19655267   19822066    404      16  900      0.31379      0.37684
440574       1   19913471   19966315    104      13  924       0.5083      0.30562
100532736    1   19913471   19994949    163      22  858      0.44552      0.32797
4681         1   19959723   19994949     75      14  773      0.34657      0.36446
3362         1   19981780   20016055     74       6  889      0.29922      0.38239
255104       1   19998706   20136424    262      24  845      -0.5841      0.72042
54546        1   20130522   20151771     37       8  825      0.73181      0.23214
23252        1   20198356   20249438     94      13  895     -0.41735      0.66179
30814        1   20236800   20260110     52      10  880      0.42702      0.33468
5320         1   20291924   20316932     69      12  873      -1.2531      0.89491
5322         1   20376157   20428394    144      18  926     0.097934      0.46099
26279        1   20429143   20456059     37      12  652     -0.96198      0.83197
64600        1   20455823   20486879     35       9  727      -1.8304      0.96641
391013       1   20480484   20511687     56      10  810      -1.6676       0.9523
127733       1   20502578   20532540     21       2  821      -0.7352      0.76889
127731       1   20607412   20691662    257      20  884     -0.03819      0.51523
55450        1   20798884   20822728     32       7  924       1.6184     0.052784
79594        1   20815941   20844674     48       7  925      0.80941      0.20914
163933       1   20868932   20891513     79      14  817       0.6002      0.27419
978          1   20905444   20955401    236      23  895       1.1244      0.13042
65018        1   20949948   20988004    122      12  897      0.81527      0.20746
1650         1   20968260   20998037     84      10  882       1.1782      0.11935
57576        1   20980475   21054317    159      32  739      0.26772      0.39446
400745       1   21036225   21069133     63       9  787      0.67832      0.24878
50809        1   21059170   21123808     60       3  903       1.3668     0.085837
8672         1   21122785   21513381    405       8  897       2.1304     0.016569
1889         1   21533740   21682034    295      29  848     0.077758      0.46901
84224        1   21756583   21821393    131       9  826      -1.2484      0.89406
249          1   21825475   21914905    297      27  870      0.25879       0.3979
5909         1   21912708   22006010    245      43  850     -0.24788      0.59789
84196        1   21994791   22119688    284      20  900      0.12023      0.45215
401944       1   22128758   22161714     71      17  738      0.77744      0.21845
3339         1   22138737   22273750    241      23  830       2.1632     0.015264
23436        1   22293418   22325847    134       7  717      0.68964      0.24521
10136        1   22318149   22349035     77       7  456      0.41428      0.33934
998          1   22369120   22429439    114      11  868     -0.44923      0.67337
54361        1   22433798   22480474     91      12  890      -1.0449      0.85195
9923         1   22768344   22867650    101       8  895     -0.71371       0.7623
2046         1   22880004   22940087    148      18  839      0.21693      0.41413
712          1   22953118   22976175     67       7  847       1.0893      0.13801
714          1   22959969   22984603     79       7  885      0.85172      0.19719
713          1   22969682   22998130     75       8  886      0.55384      0.28985
2048         1   23027263   23251823    358      37  850       1.8805     0.030023
646262       1   23269536   23309524     83      10  833      -0.8837      0.81157
729059       1   23327327   23352343     30       4  849      -0.2308      0.59126
23028        1   23335937   23420184     88       6  871     -0.57258      0.71653
7798         1   23400516   23514301    184      14  905     0.075517       0.4699
3352         1   23508388   23531222     73       5  914      0.49002      0.31206
10236        1   23625953   23681143     36       4  885       -1.164      0.87778
80818        1   23675941   23706357     54       6  922     0.097617      0.46112
6920         1   23697555   23761269    105      15  830      0.31997       0.3745
55616        1   23745056   23820750    149      11  695     0.086866      0.46539
1870         1   23822920   23867712     65      10  832      0.70308        0.241
3399         1   23874421   23896285     28       6  716     -0.29656       0.6166
6135         1   24008269   24032915     23       4  594       1.7399     0.040934
6924         1   24059856   24098549     22       5  826       0.9008      0.18385
57095        1   24094876   24124722      9       2  931      0.20794      0.41764
11313        1   24107275   24132029      8       2  863      0.36043      0.35926
2582         1   24112089   24137294     15       3  894      0.58017       0.2809
3155         1   24118367   24175110     52       3  902       1.0191      0.15407
2517         1   24161567   24204859    115       4  557       1.0287       0.1518
1269         1   24187005   24295549     89       4  390       1.1136      0.13272
127294       1   24372531   24448665    199      19  887     -0.18132      0.57194
58985        1   24436261   24479783    100      15  858      0.22755         0.41
163702       1   24470647   24523765    135      18  836       1.6507       0.0494
57822        1   24635812   24700972    104      18  679     -0.75097      0.77367
90529        1   24673489   24751587    164      13  867     -0.63767      0.73815
57185        1   24732245   24809473    176      14  878     -0.73705      0.76945
11123        1   24818841   24873510     84       7  899     -0.34491      0.63492
400746       1   24872567   24945819    248      30  868      -1.5067      0.93405
10250        1   24959594   25009772     13       3  548     -0.57593      0.71767
25932        1   25061760   25180815     78       3  902      -1.6392      0.94941
864          1   25216002   25301648    156      19  809     -0.11982      0.54769
25949        1   25538767   25569013      2       1  929      -1.4509      0.92659
57035        1   25558740   25584010      5       2  467       1.0511      0.14662
6007         1   25588884   25666936      2       1  647     -0.36951      0.64413
23585        1   25654789   25698852     15       1  890      0.36061      0.35919
6006         1   25677853   25757363     75       2  875      0.85442      0.19644
55219        1   25747388   25836700    103       2  670       0.3729      0.35461
26119        1   25860071   25905377     37       3  805   -0.0026624      0.50106
57134        1   25933959   26121258    195      18  873      -1.3908      0.91786
57190        1   26116667   26154713     76       5  855       1.3414     0.089889
56181        1   26136397   26169433     62       2  923       1.3159     0.094108
79000        1   26148414   26195939     84       2  919       1.3286     0.091982
164091       1   26177975   26212461     39       3  874      0.75343       0.2256
3925         1   26200670   26243368     45       3  848     -0.27929      0.60999
5051         1   26276258   26336366    108       5  915       1.1236       0.1306
2134         1   26338266   26372955     48       5  894       2.4462    0.0072195
7780         1   26354513   26383439     49       4  905       2.6628    0.0038743
84676        1   26367792   26404142     77       5  907       1.4225     0.077445
149420       1   26427656   26462039     78       2  891   -0.0077395      0.50309
79927        1   26475511   26499119     54       8  840      0.79173      0.21426
51042        1   26486388   26507364     55       6  902      0.93437      0.17506
10256        1   26493981   26526375     90      10  897      0.16757      0.43346
378807       1   26507119   26539033     80      13  902     0.016858      0.49327
64793        1   26550644   26615529    186      13  872       0.2353      0.40699
83442        1   26596213   26618013     71       8  857      0.33025       0.3706
91544        1   26598773   26654756    167      11  891       0.3056      0.37995
1043         1   26634411   26657014     73       9  911     0.051671       0.4794
55057        1   26638350   26690621    163      19  910    -0.072729      0.52899
257101       1   26678125   26711023    113      14  904     -0.29862      0.61739
79727        1   26727269   26766219     63       9  893     -0.43992         0.67
79947        1   26748773   26807797     66       9  915      -1.4182      0.92194
3151         1   26788902   26813133     33       6  891      -1.5458      0.93893
6195         1   26846249   26911520    101      11  849     -0.35875      0.64011
101928728    1   27008623   27032896     23       4  901      0.25021      0.40121
8289         1   27012522   27118601    116       5  899     -0.14205      0.55648
55650        1   27103739   27134894     18       3  899      -0.1076      0.54284
84243        1   27143201   27194092     55       6  901       1.5732     0.057838
2810         1   27179633   27200947     29       4  895      0.92228      0.17819
54707        1   27195872   27226869     39       5  913        1.049       0.1471
63906        1   27206979   27236962     36       6  868      0.44073      0.32971
8431         1   27227975   27250567     37       5  872     0.072115      0.47126
10726        1   27238187   27283362     44       5  907     -0.44469      0.67173
126695       1   27266047   27296901     26       3  869      -1.2403      0.89257
388610       1   27310189   27337377     24       3  584      0.61534      0.26916
115572       1   27321511   27349333     13       2  674       1.5844     0.056553
6548         1   27415300   27491621     55       3  897        0.149      0.44078
23038        1   27551007   27645124     54       6  918       1.5852     0.056463
84065        1   27638636   27672891     23       4  922       1.3929     0.081818
84958        1   27658483   27690423     28       5  798     -0.24836      0.59807
9064         1   27671670   27703558     18       4  726      -1.1707      0.87915
8547         1   27685601   27711315     15       4  834       -1.379      0.91605
388611       1   27695596   27719823     17       1  924     -0.49868        0.691
2827         1   27709148   27732318     19       2  897     -0.54698       0.7078
10163        1   27720734   27826678    102       3  909     -0.76367      0.77747
27245        1   27850756   27940463     22       2  893      0.44466      0.32828
2268         1   27928800   27971727      7       2  707     -0.52917      0.70165
2537         1   27982572   28008724      4       2  597     -0.53593        0.704
199870       1   28042490   28099426      3       2  617     -0.87117      0.80817
23673        1   28089694   28160963      3       2  564     -0.75314      0.77432
5511         1   28147252   28188183      5       2  493     -0.74116       0.7707
9473         1   28189055   28223196     62       6  695     -0.31291      0.62283
6118         1   28208035   28251255    106       6  903     -0.41262      0.66006
27293        1   28251456   28295663    113       9  894       0.4197      0.33735
55113        1   28276504   28304604     28       7  807    -0.019836      0.50791
2140         1   28286855   28425173    132       8  866     -0.37569      0.64643
5724         1   28463677   28530447     54       7  849     -0.15203      0.56042
22826        1   28516789   28569542    121       7  897     -0.38464      0.64975
93974        1   28552602   28574616     64       3  917     -0.31948      0.62532
83667        1   28575963   28619002     58       5  880     -0.16761      0.56656
54797        1   28645513   28672478     27       4  886    -0.046593      0.51858
65979        1   28686093   28836881    273       4  903      -0.1179      0.54693
1104         1   28822455   28875708     46       3  866    -0.026301      0.51049
54952        1   28869529   28915057     39       3  843     0.070226      0.47201
115273       1   28908712   28931098     12       3  692     -0.31215      0.62254
6883         1   28919608   28985416     46       4  754     -0.68356      0.75287
10691        1   28985234   29052115     72       5  878       0.5884      0.27813
51441        1   29053133   29106287     62       5  912       1.0157      0.15488
4985         1   29128654   29200208    182      22  826       1.2397      0.10755
2035         1   29203603   29456558    375      18  919         1.41     0.079268
399474       1   29435937   29460421     47       6  902       1.4386     0.075136
6429         1   29464250   29518637     79      10  926        1.231      0.10916
51102        1   29509385   29567460    106      10  928       1.4817     0.069214
10076        1   29553028   29663325    202      25  843      0.06786      0.47295
4146         1   31174124   31206432    112       9  900      -1.3696      0.91459
7805         1   31195315   31240683     67      14  780     0.066747      0.47339
9672         1   31332313   31391480     96      25  772      -1.0025      0.84195
9698         1   31394353   31548838    240      15  901      0.91525      0.18003
79570        1   31642592   31722734    201      10  891    -0.055599      0.52217
9410         1   31722415   31779644    119       5  928      0.55345      0.28998
51538        1   31759832   31848569    158       6  932      0.23243       0.4081
2170         1   31828100   31855923     42       4  934      0.27437       0.3919
347735       1   31872412   31917527    121       8  893     -0.67439      0.74997
64129        1   32032086   32063290     24       7  679     -0.89388      0.81431
3061         1   32073290   32103214     51       4  887    -0.076059      0.53031
553115       1   32085463   32120838     50       4  909       0.1878      0.42552
1307         1   32107848   32179768     91      12  847      0.33056      0.37049
576          1   32182718   32240494     20       4  670      0.20764      0.41776
90853        1   32246023   32291630     60       9  836    -0.026627      0.51062
8073         1   32362022   32413988     38       4  879     0.048427      0.48069
10657        1   32469295   32536460     11       5  748    -0.088633      0.53531
55116        1   32528503   32578467     38       2  929     -0.60922      0.72881
23633        1   32563644   32652169     63       2  907     -0.68749      0.75411
200081       1   32635293   32673886     27       2  911     -0.49876      0.69103
79140        1   32656202   32680991     18       2  930      -0.3872       0.6507
55721        1   32661236   32684288     15       2  929     -0.33556       0.6314
149069       1   32664695   32691797     23       2  929     -0.40862      0.65859
56063        1   32670040   32697954     27       2  929     -0.24609      0.59719
8668         1   32677971   32707205     28       1  931     -0.34948      0.63664
84734        1   32702818   32724461     12       2  931      -0.2906      0.61432
3932         1   32706840   32761766     11       4  595     0.020557       0.4918
3065         1   32747708   32809227      4       2  385     -0.92254      0.82188
81629        1   32808365   32840098      2       1  467     -0.28917      0.61377
100128071    1   32816871   32837844      2       1  467     -0.28917      0.61377
55108        1   32820704   32870062      3       2  623     -0.69814      0.75745
728116       1   32920658   32963460     21       1  865      0.19105      0.42424
653121       1   32994772   33081542    130       4  906      -0.9499      0.82892
339487       1   33076421   33126565      6       2  836     -0.28659      0.61279
5928         1   33106749   33161812     10       2  893      0.07061      0.47185
81493        1   33135507   33178361     12       3  852     -0.59671      0.72465
57648        1   33197492   33250571     47       9  833      0.35819       0.3601
8565         1   33230840   33293633     81       6  925      0.62464       0.2661
64766        1   33272368   33334480     64       7  904      0.72098      0.23546
252995       1   33317869   33348093     32       6  854       1.0919      0.13743
3208         1   33341688   33370247     14       3  845       2.0636     0.019529
113452       1   33350196   33377041     10       1  923       2.2513     0.012182
127544       1   33392050   33440467     62       5  931       1.9553     0.025272
204          1   33463541   33512512     41       2  896       0.9236      0.17785
113451       1   33536711   33596132     43       2  920      0.50161      0.30797
55223        1   33601000   33657671     81       2  907     -0.43618      0.66865
149076       1   33711908   33776321     69       6  877     -0.12558      0.54997
127550       1   33762367   33796699     67       8  924     -0.44388      0.67144
1912         1   33779224   33851194    151      13  901     -0.69239      0.75565
7579         1   33928232   33972105     73       6  915     -0.47992      0.68436
114784       1   33969609   34641443   1293     103  859     -0.22235      0.58798
127540       1   34316076   34340392     29       5  900     -0.52017      0.69853
84970        1   34622624   34694732    150      19  847       1.1681      0.12139
2701         1   35248559   35271351      7       2  387       1.4644     0.071538
113444       1   35305963   35335417     40      11  842      0.69859      0.24241
58512        1   35321037   35401083     71      16  798      0.42451       0.3356
9204         1   35441766   35507569      3       2  747     -0.43626      0.66868
79830        1   35515387   35591460     30       2  918      0.26478      0.39559
6421         1   35631981   35668766      9       2  445      0.53873      0.29504
9202         1   35724444   35897545     14       2  865       1.9806     0.023816
79932        1   35889091   36033037     22       3  858       2.4939    0.0063175
23154        1   36013311   36042380      5       1  926       1.5529     0.060227
339488       1   36028971   36070929      6       1  924        1.626     0.051977
5690         1   36030259   36117445      9       1  927       1.6454     0.049946
127703       1   36169477   36194790     23       3  932       2.0968     0.018004
63967        1   36175819   36245568     63       4  926       1.8553     0.031776
192670       1   36263231   36333491     47       5  917       1.5388     0.061927
26523        1   36325412   36405211     41       3  905       1.8357     0.033201
192669       1   36386364   36532360     68       3  916       1.8732     0.030521
27285        1   36539676   36563877     15       2  894       1.7381     0.041094
54936        1   36544453   36569533     22       4  831       1.6527     0.049199
1296         1   36550840   36601305     60       7  892        1.057      0.14526
27095        1   36592170   36631654     38       3  884      0.78992      0.21479
55700        1   36611751   36656450     35       3  876      0.77191      0.22008
9967         1   36680017   36780958     76       2  902      0.75461      0.22524
79729        1   36761889   36803544     38       3  899      0.74687      0.22757
55194        1   36777631   36800567     21       4  877      0.89662      0.18496
83931        1   36795225   36861525     77       9  865       0.9154      0.17999
84967        1   36849031   36873493     76       5  918      0.74458      0.22826
127700       1   36873507   36926086    200       9  928     -0.32096      0.62588
64960        1   36911362   36940040     81       6  918     -0.46502      0.67904
1441         1   36921644   36958915     70      10  834     -0.96685      0.83319
2899         1   37251128   37509844    331      26  873      -1.5142      0.93501
80149        1   37930119   37959978     48      10  903       1.0656       0.1433
64769        1   37945561   37990420    106      14  865       0.9856      0.16217
79753        1   37990050   38029945     65       9  841      0.27603      0.39126
7802         1   38012520   38042458     57       8  822      0.22252      0.41195
29889        1   38022413   38071586     87      10  853      0.34464      0.36518
284654       1   38066821   38110595     82      13  710      0.47504      0.31738
54955        1   38137242   38168007     68       8  800     0.005285      0.49789
55143        1   38148073   38185391     96       8  872     -0.28074      0.61055
284656       1   38171646   38240824    210      21  883      0.53575      0.29606
149175       1   38249721   38277278     37       6  779      0.53964      0.29472
79693        1   38258614   38283865     22       4  635      0.25774       0.3983
127687       1   38263473   38285126     22       4  659     0.010359      0.49587
4520         1   38265239   38335292     85       9  713      0.56475      0.28612
